First Name,Last Name,Age,Sex
Timothy,Grady,33,LGBT
Roslyn,Ownby,157,F
Teri,Alexis,69,F
Maria,Velasquez,42,M
Maria,Betz,68,LGBT
Margaret,Turner,57,F
Aaron,Baumbusch,61,LGBT
Hector,Hobbs,164,LGBT
Erica,Mendez,29,M
Delores,Houser,20,F
Viola,Miller,156,LGBT
Cathy,Williams,42,F
Charles,Winslow,65,F
Maria,Daniel,81,F
Mary,Ruby,48,LGBT
Nadia,Reyes,69,F
Ryan,Carter,40,F
Nancy,Bock,26,F
Deborah,Huang,58,LGBT
Dale,Randall,60,Not Defined
Kenneth,Ellis,34,LGBT
Anna,Steir,24,LGBT
Rosemarie,Carlson,35,F
Beryl,Flanagan,11,F
Melody,Rollins,46,F
Natalie,Yoshino,39,LGBT
Beatriz,Lawler,63,F
Valarie,Wiseman,30,F
Helen,Biggs,26,M
James,Aquino,64,M
Nina,Reddy,52,F
Victoria,Richardson,32,F
Michael,Scott,32,LGBT
Jim,Goldschmidt,54,F
Mabel,Lyons,66,LGBT
Lachelle,Hiatt,51,F
Brian,Watson,100,M
Gregory,Emanuel,61,LGBT
Andre,Buck,51,M
Fred,Silva,138,F
James,Hathcock,67,F
Robert,Armwood,123,LGBT
Tracy,Vandergriff,62,F
Katie,Mclaughlin,55,F
Jessica,Barber,155,LGBT
Daniel,Cook,34,F
Robert,Leal,1,LGBT
Travis,Denker,35,LGBT
Clarence,Bachorski,19,F
Ida,Semien,141,M
Santos,Crawford,70,LGBT
Carol,Wilson,69,M
Linda,Jones,44,M
Kathy,Casey,46,M
Loretta,Perkins,11,F
Lucy,Kelly,36,F
Kristen,Stanfield,190,M
Thomas,Sorenson,36,LGBT
Harley,Vernon,27,M
Shirley,Harper,18,F
Michael,Natcher,44,LGBT
Sonia,Jennings,69,LGBT
Sharon,Hansen,16,F
Michael,Hicks,53,LGBT
Robert,Weidert,63,F
Lloyd,Gammon,50,LGBT
Shane,Hicks,29,LGBT
Kathryn,White,66,F
Jacqueline,Powell,29,F
June,Contreras,33,LGBT
Beverly,Norton,34,LGBT
John,Laws,45,LGBT
Amanda,Lloyd,37,M
Anne,Naylor,30,M
Paul,Caudill,199,M
Clinton,Williams,11,M
Ann,Quinn,64,LGBT
Maria,Hildreth,84,M
Gina,Castle,28,LGBT
Tracy,Thompson,19,F
John,Davison,10,M
Peter,Velez,10,M
Michele,Barner,68,M
Christopher,Paez,54,Not Defined
Dennise,Baker,25,F
Frank,Davila,58,M
Jim,Goree,50,LGBT
Eileen,Moore,31,Not Defined
Florence,Jones,42,LGBT
George,Dungan,69,Not Defined
Melissa,Gonzalez,50,LGBT
Ronald,Chapin,60,M
Monica,Isaacson,30,LGBT
Michael,Milton,66,F
Alan,Smith,26,LGBT
Richard,Mysliwiec,42,M
Travis,Marshall,27,LGBT
Agnes,Leonard,69,LGBT
Anthony,Seanez,56,M
Andrew,Mccartney,29,F
Justin,Fortney,66,M
Jason,Garza,57,F
William,Smith,37,M
Edna,Gerken,41,LGBT
Gloria,Telfer,26,LGBT
David,Baltz,13,M
Leonard,Zahri,42,F
William,Quinn,24,F
Leo,Duncan,56,F
Verna,Evans,55,LGBT
Malinda,Fisher,69,LGBT
Virginia,Jones,5,LGBT
Charles,Perego,45,F
Janet,Miller,53,LGBT
Darin,Vega,61,LGBT
Eric,Smith,61,Not Defined
Garrett,Guevara,157,M
Kristin,Goodman,46,LGBT
Samuel,Tuttle,20,F
Dorotha,Cross,56,F
Beryl,Brawley,57,M
Lilia,Mclucas,44,LGBT
Kristy,Hill,20,Not Defined
Larry,Chamberlain,69,M
Doris,Han,198,F
Joseph,Conway,45,Not Defined
Jeffrey,Odom,36,LGBT
Hazel,Redd,68,F
Freda,Politte,63,F
Nannette,Hinson,39,M
Kathleen,Keys,67,M
Erinn,Bryant,103,M
Virginia,Burkes,37,M
Richard,Carnicelli,23,F
Gregory,Matthews,60,LGBT
Bruce,Lauer,40,F
Thomas,Withrow,39,LGBT
Michael,Wilkerson,62,F
Rose,Cantu,37,LGBT
Phil,Kugler,40,LGBT
Mary,Doner,28,F
Mable,Anderson,41,LGBT
Joshua,Mcgowan,68,Not Defined
Donald,Abrams,3,M
Ryan,Dougherty,36,M
Raymond,Guarino,32,LGBT
Elinor,Tubbs,44,Not Defined
Joseph,Demski,35,F
Darrell,Caton,36,Not Defined
Brian,Tomlinson,37,M
Erica,Hill,28,LGBT
William,Devine,200,LGBT
Nisha,Schneider,3,F
Philip,Alzate,46,M
Rhonda,Martin,44,M
Larry,Akins,55,F
Alan,Kellar,48,M
Robert,Crew,82,M
Clinton,Gross,52,Not Defined
Carita,Duhart,23,M
Craig,Kneser,15,LGBT
Holly,Strait,44,M
Mary,Briggeman,56,F
Cheryl,Sacco,51,M
Justin,Rogers,41,F
Rita,Newell,15,LGBT
Stephen,Willingham,58,M
Maryann,Willard,22,F
Barry,Evans,43,M
Reginald,Baylor,136,F
John,Zambrano,62,F
Tasha,Newton,26,LGBT
Eric,Oberley,44,F
Mary,Ruiz,28,Not Defined
Kyle,Meyers,47,LGBT
Eric,Anderson,159,LGBT
Ali,Escalera,29,Not Defined
Jody,Green,70,LGBT
Jacqueline,Gould,191,LGBT
Melvin,Dacosta,11,LGBT
William,Testa,20,F
Jane,Baisley,2,LGBT
Wilbur,Osborn,64,F
John,Rodriguez,13,M
Yolanda,Griffin,21,Not Defined
William,Wilkinson,20,M
Carol,Nielsen,66,LGBT
Wayne,Krampitz,37,F
Louis,Underwood,98,F
Robbie,Forrest,127,F
Russell,Ellender,70,F
Carl,Cole,56,F
Ryan,Merritt,124,LGBT
Donita,Bean,33,M
Michael,Akridge,70,F
Linda,Davis,11,M
Steven,Collins,57,F
John,Diggins,152,F
Susan,Simmons,41,F
Kellie,Petrin,9,LGBT
William,Thomas,25,LGBT
Melissa,Murphy,25,Not Defined
Tiffany,Pettis,171,LGBT
Stephanie,Dunn,26,F
Lee,Johnson,188,M
Valerie,Allen,41,LGBT
Larry,Humphrey,55,F
Mary,Pratt,40,LGBT
Leslie,Atkinson,137,F
Howard,Staton,33,LGBT
Philip,Overton,46,Not Defined
Rose,Conte,64,M
Debra,Causey,30,LGBT
Shelly,Arwood,7,LGBT
Kimberly,Martin,24,F
Todd,Mcilvaine,61,LGBT
Jeffrey,Inman,9,M
Carl,Novetsky,6,M
Amy,Emery,61,M
Judy,Jacobson,16,M
Buddy,Ly,35,F
Charles,Mackey,23,M
Megan,Robles,67,M
Mayola,Davis,109,LGBT
Casey,Jenkins,23,LGBT
Dominic,Lopez,64,M
Maureen,Hill,170,M
Randall,Coleman,16,Not Defined
Kathleen,Brown,2,F
Edward,Brown,50,F
Jean,Barrier,6,M
Jay,Senff,48,LGBT
Joyce,Teasley,6,LGBT
Charles,Tapp,44,F
Pamela,Schmidt,29,M
Lisa,Foulk,30,F
Jacquelyn,Garcia,58,F
Jordan,Bond,15,M
Scott,Truax,68,LGBT
Marvin,Bleakley,7,M
Kelvin,Massey,17,M
Letha,Dennis,57,LGBT
Carol,Lopes,5,Not Defined
Nathaniel,Johnson,55,M
Brandy,Honey,46,F
Larry,Douglas,55,F
Nan,Towry,27,LGBT
Dalila,Babb,54,LGBT
David,Petersen,26,M
Christa,Weir,34,F
Deborah,Cohen,14,LGBT
Velda,Martinez,2,F
Robert,Key,39,F
Charles,Driskill,67,F
Lawrence,Lamm,31,F
Clyde,Bonine,56,LGBT
Arthur,Clayborn,10,F
Ingrid,Carter,46,M
Eugene,Jones,13,F
Stephen,Riendeau,154,LGBT
Lynn,Jones,48,Not Defined
Leah,Lloyd,69,M
Doria,Lopinto,50,M
Timothy,Le,158,M
James,Harber,47,M
Richard,Mccumber,35,F
Lewis,Howell,21,LGBT
Mary,Jones,51,F
Amanda,Klingenberg,60,M
Steven,Harrison,135,M
Charles,Perkins,172,Not Defined
Robyn,Whitehurst,25,F
Brian,Davis,106,F
Linda,Ivey,35,F
Faith,Smith,137,F
Julie,Wordsworth,57,Not Defined
Colton,Parker,33,F
Isaac,Serisky,22,F
Lana,Mullins,33,LGBT
Chasity,Grenier,37,M
Johnathan,Washington,24,LGBT
Leonard,Conley,63,M
Tina,Williams,47,F
Jerry,Rush,135,F
Estella,Goebel,67,LGBT
Deann,Mumbower,67,LGBT
Daniel,Meade,54,LGBT
Hattie,Herring,39,F
Maria,Mcrae,86,Not Defined
Jodi,Pulver,43,F
Rhonda,Pittman,46,LGBT
Samuel,Campbell,7,F
Gracie,Larry,57,F
Archie,Huh,21,LGBT
Lena,Hoyt,52,LGBT
Andrew,Brown,61,F
Crystal,Ford,51,F
Maria,Hamilton,70,F
Janet,Lombardo,64,F
John,Dickinson,136,M
Judith,Robinette,74,LGBT
Jacob,Olson,26,F
Reyna,Barber,50,LGBT
Darlene,Laboy,12,LGBT
Margaret,Reddy,65,M
Jeff,Tracy,193,LGBT
Tiffany,Sharp,123,LGBT
Paula,Ha,67,F
Jerry,Ford,60,Not Defined
Hannah,Broadway,158,M
Victor,Davis,173,LGBT
Leticia,Barton,35,LGBT
Constance,Meriwether,39,F
Dominick,Ruffin,68,M
Eula,Hewitt,23,LGBT
Trevor,Rooks,68,M
Jean,Doctor,47,Not Defined
Thomas,To,35,F
Michael,Small,172,M
Deborah,Wilson,67,LGBT
Melba,Moniz,13,M
Shirley,Russ,30,M
Marvin,Bradley,31,LGBT
Kenneth,Rodriguez,115,LGBT
Linda,Goode,65,F
Jeffrey,Anglen,67,F
Mary,Rush,65,LGBT
Lisa,Martin,23,LGBT
Erica,Williamson,63,F
Jonathan,Rawls,46,LGBT
Katherine,Neel,81,F
Michele,Abraham,62,LGBT
James,Velazquez,63,F
Victoria,Labruzzo,43,F
Mary,Phelps,61,F
Bernie,Hunt,42,Not Defined
Karen,Hunter,23,M
Edward,Curtis,45,LGBT
Gerald,Mauro,39,M
Ramon,Earp,42,F
John,Rodriguez,70,LGBT
Brenda,Hunter,41,M
Gina,Pacini,69,M
Johanna,Gentry,67,LGBT
Denise,Rodriguez,51,LGBT
Kathleen,Cano,67,M
Linda,Ginder,53,F
Justin,Ferrer,52,F
Richard,Marion,47,M
Leslie,Rayford,44,M
Sharon,Ibarra,19,F
Jillian,Armstrong,58,M
Diana,Flannery,27,F
James,Rice,42,LGBT
Florence,Rhyne,72,M
Max,Johnson,37,LGBT
Allyson,Nieves,132,F
Anthony,Mikkelsen,18,M
Gary,Hankins,60,M
Kathleen,Arehart,152,LGBT
Teresa,Depp,35,M
Sharon,Members,20,LGBT
Beverly,Johnson,65,M
Kimberly,Floyd,38,LGBT
Lisa,Rich,21,LGBT
Robert,Lessman,22,LGBT
Leslie,Simmons,46,M
Barb,Oneil,64,LGBT
Eugene,Pereda,38,LGBT
George,Marks,65,LGBT
Larry,Jensen,70,M
Rhonda,Neal,15,F
Katherine,Gantz,19,LGBT
Brian,Ferrera,26,M
Juanita,Waldron,58,LGBT
Thersa,Colson,11,Not Defined
Wanda,Burns,25,Not Defined
Joanne,Drake,41,LGBT
David,Carmen,31,M
Justin,Maxwell,51,F
Vanessa,Royal,103,F
John,Nelson,66,F
Marilyn,Rodriguez,53,M
Ruth,Price,69,LGBT
Eric,Whelpley,70,M
Holly,Hopkins,27,M
Eric,Tiller,125,M
Deborah,Stewart,65,LGBT
Lydia,Vannest,21,LGBT
William,Tran,5,LGBT
Anne,Jawad,36,M
John,Keller,20,M
Eleanor,Ruiz,65,LGBT
William,Bates,39,F
Jess,Pina,52,LGBT
Lisa,Shelton,50,LGBT
Justin,Harrison,44,LGBT
Tonia,Guerrero,60,F
Yvonne,Gholston,33,LGBT
Allen,Nostrand,47,F
Brianna,Richardt,162,F
Nikki,Boyce,64,LGBT
Bennie,Favela,58,LGBT
Esperanza,Franco,28,F
Roy,Murphy,32,M
Shannon,Goldston,165,Not Defined
Twanna,Bell,51,F
Kathy,Spears,22,LGBT
Delora,Jones,25,F
Tim,Vasquez,52,Not Defined
Jennifer,Hay,186,M
Stephanie,Mcmullan,67,LGBT
Jacqueline,Farrar,21,Not Defined
Judy,Anthony,24,M
Toni,Tusa,23,F
Sheila,Williams,45,F
Leo,Stricklin,94,LGBT
Joan,Tyre,107,LGBT
Beverly,Wilson,23,M
Tommy,Thomas,49,Not Defined
Shannon,Cravens,32,F
Virginia,Denn,48,F
Patricia,Moore,37,LGBT
Teresa,Davis,61,LGBT
William,Rosol,145,LGBT
Shirley,Cherrington,26,F
Angela,Butera,63,Not Defined
Lawrence,Stupar,53,M
Sheree,Hester,65,M
Bill,Cam,26,Not Defined
Johnny,Dierks,43,M
James,Garza,159,LGBT
Linda,Thomas,59,F
Michael,Metzger,60,LGBT
Joseph,Jaji,53,Not Defined
Melanie,Lewis,55,M
Eugene,Selover,28,M
Ann,Wiswell,37,M
Darlena,Dorsey,62,LGBT
Keith,Sullivan,189,F
Gilbert,Kibler,51,LGBT
Kimberly,Bell,115,Not Defined
Frederick,Daddario,12,Not Defined
Deborah,Haas,8,Not Defined
Keith,Diaz,54,LGBT
Rita,Wooldridge,34,F
Judy,Turpin,109,M
Hermine,Cisco,3,F
Pamela,Flynn,70,F
Manuel,Brown,39,LGBT
Andrea,Glover,58,F
Alfredo,Larkin,154,LGBT
Joseph,Miller,3,F
Sofia,Foster,32,Not Defined
Mary,Wilson,3,LGBT
Jeanette,Beesley,17,Not Defined
Todd,Soto,182,M
Shane,Slosek,42,LGBT
Steven,Carter,20,M
Joe,Sandoval,45,M
Tony,Vondielingen,35,F
Sharon,Hunt,187,M
Christine,Miller,64,F
Darius,Kerr,49,F
Mary,Barraza,65,LGBT
Jose,Gaeta,33,F
Grace,Powell,15,LGBT
John,Grant,61,LGBT
Ernest,Shapiro,56,Not Defined
Vera,Saenz,57,M
Bertram,Burns,27,M
Lisa,Ray,21,LGBT
Alice,Maciasz,37,M
Leo,Fish,37,M
Patricia,Wilson,46,Not Defined
Cecile,Santistevan,49,M
Marie,Schneider,13,LGBT
Wayne,Holliday,33,F
Vicki,Ho,28,LGBT
Trina,Stephens,65,F
Larry,Loredo,116,M
Susan,Kinney,27,F
Roland,Curry,58,LGBT
Robert,Woods,70,M
Richard,Butcher,25,M
Amanda,Baker,180,F
Melinda,Slater,42,M
Jim,Seng,10,F
Patrick,Lambert,7,M
Sylvia,Robinson,31,M
Crystal,Maertz,43,F
Mike,Stuart,27,LGBT
Floyd,Coles,157,LGBT
Gail,Gowan,46,F
Mary,Weiss,24,F
Allison,Perl,60,LGBT
Dewey,Hancock,63,M
Marcus,Jackson,3,LGBT
Leroy,Baker,195,M
Violet,Braddock,28,M
Maria,Holbrook,147,LGBT
John,Ballentine,27,M
Madge,Courtney,125,LGBT
Thomas,Grabowski,38,LGBT
Cornell,Wilson,41,M
John,Salvador,98,Not Defined
John,Greenberg,15,F
Craig,Mcgee,68,M
Walter,Sharp,44,M
Randolph,Packer,23,M
Carl,Holt,43,F
Robert,Proctor,9,Not Defined
April,Escamilla,33,M
Lewis,Wheeler,32,F
Susana,Saenphimmacha,58,F
Joseph,Sisson,29,Not Defined
Chase,Figueroa,195,LGBT
Jacquline,Vizarro,24,F
Ronald,Jenkins,46,F
Lauren,Madden,44,F
Robert,Heffner,46,F
Wanda,Collins,180,LGBT
Jacqueline,Beal,54,F
Georgia,Magoon,63,LGBT
Coleman,Dixon,41,F
Gregory,Shively,7,M
Jacob,Provencher,44,F
Victor,Winters,21,LGBT
Heather,Navarro,55,M
Rose,Prichard,40,F
Felicia,Mandel,50,Not Defined
Christi,Stiteler,2,F
Violet,Vinyard,20,F
Dawn,Reyes,30,M
Rebecca,Levine,45,F
Tony,Shurman,31,LGBT
Esther,Kohn,50,LGBT
Wiley,Johnson,56,Not Defined
Ruth,Roberts,38,M
Maria,Fergerson,32,F
Sharon,Taylor,31,F
Patricia,Rucker,37,LGBT
Sharon,Gullickson,48,F
Donald,Tipton,23,M
Linda,Houston,94,F
Mary,Baldwin,59,M
Bradley,Choi,153,LGBT
Carrol,Craft,31,M
Marcos,Austin,45,F
Jeanette,Kilgore,54,F
Mary,Buss,22,M
Sandra,Frink,59,F
Ronald,Fisher,44,F
Helen,Panzarella,145,LGBT
David,Black,56,LGBT
Chris,Admire,38,LGBT
Delores,Brown,39,M
Frances,Henderson,16,F
Sheila,Mclaughlin,52,LGBT
Archie,Jones,18,LGBT
Donald,Segura,27,F
Mallory,Fessler,44,F
Jean,Clayton,83,F
Heather,Lopez,35,F
Neal,Ferguson,46,LGBT
Donald,Garcia,54,M
Edward,Butler,54,M
Aaron,Thorpe,57,M
Michael,Miller,19,M
James,Balfour,41,F
Merideth,Bowers,54,F
Thomas,Sampson,64,F
Arthur,Odonoghue,40,LGBT
Shannon,Pedigo,20,M
Cindy,Shropshire,14,LGBT
Stephanie,Atwater,29,LGBT
Doris,Bradley,70,F
Rebecca,Leon,48,LGBT
Colleen,Jones,54,F
Grant,Dunbar,25,F
Judy,Vargas,21,Not Defined
Eleanor,Diaz,44,M
Todd,Ake,60,F
Kenneth,Harvey,161,M
Shirley,Hughes,41,F
Theresa,Perez,1,M
Linda,Garcia,46,M
Loretta,Kono,173,F
Virgil,Delfin,32,M
Elena,Wilson,34,F
Tonia,Myers,54,M
Donna,Frerichs,67,M
Anthony,Lahman,40,M
Charmain,Lawhorne,37,Not Defined
Nicholas,Harbin,66,LGBT
Karen,Russell,62,M
Molly,Couch,57,LGBT
Alberto,Cartier,32,Not Defined
Pamela,Mills,2,F
Larry,Byington,16,M
Johnetta,Hernandez,54,M
Bruce,Hughes,62,M
Mark,Mcmillin,53,LGBT
David,Klaver,28,Not Defined
Chad,Arnold,61,LGBT
Eugenia,Felton,19,Not Defined
Victor,Fulghum,62,LGBT
Stephen,Forster,63,LGBT
Willis,Schneider,17,LGBT
David,Cruz,57,F
Charles,Phillips,115,LGBT
Bill,Crump,148,M
Richard,Breitbart,44,F
Donald,Shelton,195,F
Joshua,Wilson,59,LGBT
Dexter,Holmes,5,LGBT
Gisela,Range,40,F
Royce,Lucero,16,M
Eric,Hyldahl,61,F
Marilyn,Green,59,F
Heidi,Horner,69,F
Tanya,Grote,9,F
Margaret,Lofaro,68,F
Stephanie,Silberman,47,Not Defined
Grace,Prater,59,LGBT
Andrew,Dunn,31,M
Audrey,Turner,100,Not Defined
Susan,Hufft,59,F
Christopher,Fugate,23,M
Jason,Vermillion,30,Not Defined
Mary,Colley,66,M
Christina,Boyd,50,M
Andrew,Jackson,31,M
William,Vargas,44,F
Anthony,Cusano,19,M
Alberto,Paulk,3,LGBT
Margaret,Ashbrook,42,F
Elizabeth,Neilson,127,F
Christopher,Bryant,22,LGBT
Charles,Box,28,LGBT
Dori,Hamilton,36,M
Mary,Auten,87,Not Defined
Michael,Wechsler,37,M
Mary,Felts,11,LGBT
Cassandra,Lord,25,F
Margaret,Hughes,56,F
Sergio,Caron,56,F
Elizabeth,Looney,49,M
Earl,Geppert,66,LGBT
Tonya,Larsen,23,LGBT
Dorothy,Hirneise,37,Not Defined
Larry,Krier,21,M
Randy,Villanueva,54,F
Norman,Dardar,35,Not Defined
Miguel,Himes,24,F
Derrick,Dickerson,157,LGBT
Kerri,Herman,182,M
Curtis,Robinson,25,M
Gerald,Combs,28,LGBT
Horace,Ray,186,M
Keith,Freudenthal,67,LGBT
Ruth,Lattimore,67,F
Jose,Tolley,184,M
Linda,Le,140,M
John,Coleman,22,LGBT
Alan,Stemple,39,Not Defined
Luisa,Warner,77,M
John,Gordon,24,M
Traci,Chung,48,Not Defined
James,Bray,60,F
Woodrow,Stancliff,23,LGBT
Yahaira,West,156,M
Mary,Lumpkin,34,M
Laura,Secrist,142,Not Defined
Herman,Dyson,32,F
Andrew,Gorman,38,M
James,Matthews,198,LGBT
Quentin,Cody,144,F
Patrica,Diggs,55,Not Defined
Henry,Crews,30,F
Jonelle,Postma,2,LGBT
Judy,Titus,31,LGBT
Elaine,Hogan,69,LGBT
Steve,Dove,4,M
Norman,Johnson,15,F
Thomas,Coleman,66,F
Sharon,Lanzarin,58,LGBT
Carol,Bergeron,36,LGBT
Donald,Stultz,141,LGBT
Jeffrey,Cohen,181,LGBT
Arthur,Dillon,59,LGBT
Timothy,Pitts,17,F
Alyce,Fishman,28,M
Johnnie,Corwin,35,Not Defined
Bradley,Rehm,68,LGBT
Cayla,Dixon,160,F
John,Mead,68,F
Kimberly,Bays,68,LGBT
Irene,Peek,89,M
Donna,Elliott,41,LGBT
Thomas,Hardesty,67,Not Defined
Christa,Stone,20,LGBT
Gregory,Melugin,150,M
Sabrina,Fair,23,LGBT
Adrian,Bolden,67,F
Margaret,Katz,59,F
Randall,Harness,32,M
Maricela,Pease,35,M
Elaine,Brown,62,F
Tommy,Gresham,3,Not Defined
Billy,Guy,23,M
Thomas,Lynn,29,M
Lillian,Walker,44,F
Robert,Dominguez,48,F
Edward,Camp,29,Not Defined
Irene,Harding,56,M
Jan,Barrett,14,M
Jerry,Phillips,156,F
Donna,Sevilla,3,Not Defined
Merle,Mcdaniel,66,M
Kate,Marcinkiewicz,43,LGBT
Howard,Bernard,6,F
Mary,Roussel,41,M
Jacob,Garrett,23,LGBT
Clarice,White,44,F
Ronald,Dougherty,62,M
Mary,Stepnoski,30,M
Dolores,Klein,68,Not Defined
Inga,Raybuck,27,F
Darren,Webster,39,Not Defined
Joyce,Poole,11,F
Emily,Perkins,47,M
Coleen,Lawrence,49,LGBT
Victor,Mallon,58,F
Walter,Brown,200,M
Lester,Alarcon,3,F
Brian,Kearse,12,F
Phyllis,Blessing,47,M
Cristen,Kelton,55,M
Tonya,Sutton,58,M
Connie,Luna,62,M
Lisa,Jose,58,M
Kami,Strauss,47,F
Dan,Davis,42,M
Vivian,Mchaney,143,Not Defined
David,Stigall,56,M
Annie,Coplin,8,Not Defined
Pricilla,Burke,41,M
Louise,Beatty,41,F
Alma,Rohman,67,F
Lillian,Layne,149,LGBT
Jerrold,Santistevan,18,Not Defined
Elmer,Judon,19,F
Haley,Kilmer,41,LGBT
Corina,Aguilera,67,F
John,Cornejo,47,F
Alice,Jasper,44,M
Jerome,Elzy,41,M
Darren,Jackson,46,LGBT
Lynne,Mckinney,45,F
Harold,Pappas,22,LGBT
Mindi,Vergari,48,M
Eileen,Teeter,121,LGBT
Carol,Matthews,56,LGBT
Eric,Salinas,1,LGBT
Vickie,Keene,49,Not Defined
Doris,Blanco,26,Not Defined
Joyce,Buck,20,F
Mana,Mora,18,M
Martin,Hill,45,F
Shanita,Miller,9,M
Ann,Young,48,M
Mary,Cooper,5,F
Catalina,Littleton,28,LGBT
David,Rose,20,F
Russell,Georgi,63,F
Rudolph,Smith,26,M
Jimmy,Perea,23,M
Donna,Whisby,71,M
Joanne,Widener,181,F
Maynard,Clark,46,LGBT
Ruby,Voelker,200,Not Defined
John,Nogle,52,LGBT
Beth,Sylvester,126,LGBT
Wanda,Casas,37,LGBT
Ronald,Burgess,37,LGBT
Grant,Bolt,19,F
George,Mckinley,29,LGBT
Donald,Maxim,44,F
Helen,Vigor,140,Not Defined
Beverly,Blake,27,LGBT
Timothy,Stoll,33,M
David,Arroyo,116,Not Defined
Aron,Welch,69,F
Walter,Broun,16,F
Sharon,Kennedy,2,F
Kelli,Nickens,37,LGBT
Bonnie,Saucier,65,M
Mabel,Parker,155,M
Elizabeth,Johnson,132,F
Michael,Kellogg,12,LGBT
Loyd,Roberts,44,Not Defined
Bennie,Mathis,63,F
Thomas,Young,56,M
Kathryn,Chavez,65,F
Lucille,Edwards,43,M
Kenneth,Burke,67,F
Dirk,Almonte,28,F
Nancy,Vellucci,37,LGBT
Jason,Mcdonald,59,Not Defined
Jack,Mathis,24,LGBT
Joel,Montgomery,129,F
Denise,Phillips,62,F
Sena,Glover,33,LGBT
Robert,Furches,21,M
Adam,Amos,31,F
Alana,Byrne,25,M
Victor,Oakley,50,LGBT
Margo,Roach,24,M
Paul,Tone,65,LGBT
Charles,Dowst,9,F
Jeremy,Mcclanan,43,M
Brenda,Castaneda,48,M
Richard,Perez,36,LGBT
Annette,Luchetti,97,LGBT
John,Allen,24,M
Steven,West,140,F
Michael,Canchola,44,Not Defined
Curtis,Vellekamp,33,M
Raymond,Bullock,4,Not Defined
Brenda,Reynolds,59,LGBT
Jean,Benedix,29,F
Theresa,Elder,36,F
Terry,Fierro,61,F
Edward,Potocki,86,M
Michael,Lorensen,24,M
Ellen,Baltazar,95,F
Jonathan,Nolan,48,M
Jaime,Holt,23,F
Maria,Williams,46,F
Mary,Arteaga,59,M
Sheila,Steiner,15,M
Cynthia,Yoder,42,F
Daniel,Harris,62,M
Dwayne,Johnson,126,LGBT
Daniel,Watkins,121,LGBT
Christopher,Beckman,55,M
Erika,Holloway,25,LGBT
Brandon,Wilson,127,F
James,Anello,9,F
Steven,Clanton,177,M
Gregory,Dufrene,37,M
Steve,Shummon,4,LGBT
Benny,Manley,35,LGBT
Steven,Hill,19,M
Ted,Schey,60,LGBT
Kristopher,Moore,45,LGBT
Sally,Wells,62,LGBT
Ma,Smith,52,Not Defined
Kevin,Keane,61,F
Antonio,Thorne,68,LGBT
Larry,Stone,138,LGBT
Colleen,Miller,119,Not Defined
Jamie,Hormell,156,Not Defined
Catherine,Deemer,15,M
Danny,Warner,51,LGBT
Suzanne,Clark,52,M
Joseph,Davis,58,LGBT
Juanita,Burke,43,M
Paul,Lyon,33,M
Terry,Schmidt,155,LGBT
Allen,Mitchell,55,LGBT
William,Chapman,57,M
Miguel,Davis,67,M
Norman,Queen,17,F
John,Moye,60,LGBT
Alton,Byfield,52,F
Lucia,Broome,56,M
Robert,Parish,49,F
Ann,Smith,52,LGBT
Richard,Bridges,41,Not Defined
Alpha,Cobb,24,LGBT
James,Baker,35,LGBT
Robert,Robinson,48,LGBT
Evelyn,Magedanz,13,F
Calvin,Maxwell,70,M
Andrew,Mendez,60,M
Shirley,Burdick,60,Not Defined
Micheal,Rubin,20,M
Lorenzo,Hollomon,13,LGBT
Jillian,Bishop,32,LGBT
Rebecca,Pagan,16,M
Tammy,Johnson,94,F
Sharon,Sanges,36,M
Lois,Logan,145,F
Karen,Chamberlain,37,F
Ester,Lhuillier,57,LGBT
Anthony,Delacruz,19,LGBT
Mitzie,Johnson,136,F
Judith,Scipioni,46,M
Linda,Abbott,27,M
Heather,Tilley,15,F
Ora,Coppa,21,F
Henry,Morris,31,LGBT
Joyce,Saccucci,31,LGBT
Clayton,Hoener,39,F
Casey,Jackson,39,F
Jean,Smith,28,Not Defined
Alisa,Mikeska,133,Not Defined
Marie,Mcvey,59,M
Robert,Gallian,70,LGBT
Eric,Broten,168,F
Celeste,Roberson,37,F
Kenneth,Wilson,59,LGBT
Ingrid,Perrez,62,Not Defined
Laurie,Maroun,51,LGBT
Anthony,Lawson,30,F
Kimberly,Bonner,44,LGBT
Joyce,Girard,62,M
Collette,Schick,19,LGBT
Danny,Cooke,21,LGBT
Janice,Devine,62,M
Gary,Long,52,F
Mark,Bramblett,36,LGBT
William,Mcmullen,22,F
Meghan,Davidson,59,M
Seth,Mallon,6,F
Veda,Gould,62,F
Oscar,Alexander,25,M
Jc,Reuter,53,F
Pablo,Fallon,105,LGBT
Paul,Garcia,55,Not Defined
Freda,Washington,57,LGBT
Michael,Almen,34,M
Tracy,Driscoll,45,F
Rose,Cochran,200,M
Thomas,Coleman,119,LGBT
Ira,Williams,57,LGBT
Leo,Signs,50,M
Billy,Daniel,24,M
Lara,Rogers,52,LGBT
Bethany,Manchester,46,M
Alex,Carey,58,F
Leah,Cooper,22,M
Crystal,Watts,39,F
Robert,Falgout,46,M
Katy,Kerr,44,M
George,Bihm,69,F
Cynthia,Santiago,68,F
Larry,Alexander,156,M
Michael,Maxwell,34,F
Bernice,Giampietro,29,M
Benjamin,Gonzales,37,M
Billy,Albritton,52,LGBT
Larry,Gomes,39,F
