First Name,Last Name,Age,Sex
tHomas ,leNterS,10,Male
RUtHIe ,hyDeR,69,m
mICHeLLe, coX,23,-
rory, McKaY,20,f
 DEbOraH,SIMOn,67,f
CarOL,HiNmAn ,40,Male
mArk,WaldrOn,6,Female
JAMEs ,paTernitI,34,m
eiLeEn, KenNedY,52,m
EdWarD, TALiulu,55,both
 eDwaRD,mAdDox,56,both
ray ,KennEdy,64,Girl
 CHeriSe,THoMAs,16,FM
jOhN,MONTejO ,68,Man
dOUG, whiTe,166,m
daniEL ,CumMinS,4,F
aRthUr ,lAwler,53,M
jAmEs ,KeEn,18,Female
breNdA, MIsKE,52,both
HaROlD, AMOrosO,20,m
rOSCOE ,fARNELl,78,-
 hEnRy,LamB,29,-
aNneTte, COOper,35,m
jeFFreY ,COLOn,30,m
cArOL ,DewALD,36,Girl
DaViD ,mIlLer,35,Male
 AlMA,oLIVeR,45,FM
wallaCE, NeIFErt,60,-
leANNA, mILes,19,MF
riCKy ,ROe,40,F
JoSEph,iSch,46,-
 helen,rAMIREZ,55,Male
VIviAn, Jones,61,Male
 rEbeccA,bOGGs,60,Male
LOn ,SPivEy,69,-
 MAttHEw,SkINNen,60,MF
 maRC,mAciAS,12,LGBT
 KeNNetH,AlARcoN,48,both
MaRY ,woOD,36,both
FrEDdIe, DeeS,2,m
cARoL, RaMIREZ,104,f
mAry ,Blagg,25,m
dENniS ,WundeRliN,44,M
JoHN, ShoeMaKeR,55,-
SuSaN,COopER ,2,FM
dOlLy,paGAn ,13,f
 doNALD,maYo,60,f
 manueL,ClArK,31,FM
June, TurnER,2,MF
MaRIKo, COnSTAncE,188,F
thOMAs, NicHOlsOn,38,LGBT
cHArLEs, gIbsON,26,-
sTEPHAnie ,tUcKeR,33,Male
JAMEs ,BOotS,27,M
mark, burt,12,both
JUlIE ,DOmInGUeZ,75,M
wiLlIam ,hAmMond,55,-
roBErT ,cARroll,51,both
GREgoRy ,brehauT,58,m
RicHARD, murRAy,31,both
BarRy, LArRiCk,49,LGBT
kIM, MADoRe,29,both
jUaN, cLAytOn,38,f
JESUs,puTERBAUGH ,52,f
lLoYd, UnderWoOd,19,F
sYlvia,rAMiRez,1,both
 SHaNnON,MAhAr,63,-
RiChaRd,RIcHARdSOn,32,both
 willIAm,lestER,17,M
jOsEphINA, APONTE,70,Male
ElIZABeth ,hErRon,59,m
 MargAret,MAjoR,8,-
HarolD ,WIlliAMS,43,m
AlDEn ,StYONS,14,LGBT
kelLY, TapIa,23,F
TEd, riCkeTts,146,Female
KiRStEn, RObINsON,53,-
DaNiEL ,KeYS,21,Male
 BERNICe,HALl,35,-
Donna, rObErTS,24,F
ireNe, tAylOr,18,MF
 deBra,cObBS,57,f
amy, DEANDA,66,Female
ruth ,HEMBREE,31,Girl
grAce ,MCcleLlaN,56,Female
regINAld ,TuCKeR,60,both
joHN,RoSt ,100,LGBT
hEidi ,sCHeeL,23,Male
 kEvIn,pOlO,58,both
sAndrA ,Pate,24,Girl
cArrie ,BOweN,59,Male
 ROberTA,rosE,55,LGBT
RAnDI, jOnES,18,Man
LATrIcE ,kenNEdy,39,M
Ryan, JUNCAJ,20,-
 HortEnsE,COlEY,4,both
anThONY ,HiSEy,43,f
 RogER,SLaughtER,1,-
TamMI ,EvAns,103,both
DiAnna ,AMSDeN,66,both
KenNeTH, GarDIner,50,-
hERmAn, phELps,35,-
SteVE ,mItchELL,37,M
 jORdAN,JimErez,70,Male
ROBERt ,LarDizaBAL,50,Male
SuSiE ,miTCHEll,39,F
 AMY,NoLES,49,F
phYLLis, PRoVINeS,72,MF
daVId, iSCh,69,both
EdwIn, boocKs,198,both
CaSsanDRa,hOokeR,69,M
TONY ,CLay,59,f
dEnnis ,woodsON,50,MF
NaThAN,bAkER,15,-
 JAMEs,Gibbs,98,F
 JoSEPh,SAmuEl,187,M
aRnold, DOroW,25,MF
gAry ,MalChOw,63,f
dEvIn, BOhAnNaN,11,Male
LisA,gaFFney ,186,-
bEaTriCE, POLInG,68,F
KAthY, MoniGOLd,40,-
edWARD, gUERREro,11,-
mikE ,bouCHer,7,M
crAiG ,brUMbAck,31,F
CAthErIne ,clarK,25,M
cArOlyn ,SCHafFnEr,43,F
Mary ,blanKeNSHip,6,f
NeLLIe ,wALlACe,39,f
MADelyN,rangel ,40,-
heIDI ,PATtersON,66,Female
NikIA ,squIREs,62,F
carLOS, PIcKeNS,43,Male
CArolYn,stanfIElD ,27,Female
TIMOThY, wILLiaMs,148,F
MaRgAret, neLsoN,69,LGBT
mArIon, CaMPBEll,69,m
lInDsaY ,guinn,57,both
DAmARis, broWn,50,-
HeNrY ,DarrOUgh,196,F
LIndA ,balDwiN,66,both
coNNIe,EiS ,56,M
 lAwRENce,cerdA,85,f
tHOmas ,GuentHer,67,F
DArReLl,perSaud,52,F
EDWiN ,mCLEOd,3,m
CAtrinA, sIsseL,19,both
hArRison, WaRrEn,16,both
RObERt, toLsOn,66,F
CharlEs,bIShOp ,35,LGBT
RoN ,WHIte,32,FM
HIldegArD,eLLiS ,28,f
 loUiSe,EnGleRt,36,f
WIllIAM ,cAvallo,131,m
ErlINDa ,delEon,66,Girl
mICHaEL, tribBLe,6,LGBT
cARlos ,wilLINGHAM,35,FM
RObert, dudleY,27,Male
jeSSIca, HArrISoN,7,LGBT
OLIVIA,BIBle ,64,Female
lESLey,brOoksHEr ,116,m
dARRyl, fREelanD,59,m
ELIzAbETh,WAMMaCK ,55,-
lEVI ,LEE,67,F
 DinA,tuLLy,4,m
braNDOn, NObLE,3,Man
vina ,HaABy,68,F
JOYCE, MCElroY,13,M
Wendy ,choWEnHiLL,21,both
dOROTheA ,reIcH,33,F
StePhanY,hixsoN ,36,m
BEtty,JoHnsoN,66,f
bOBby ,kItcHens,64,LGBT
MAryANNe ,RAY,26,Girl
 Betty,cArron,32,m
 JAMEs,cArLOzzI,11,F
gErald, SaND,43,MF
cLaRisA,MaSON ,38,Male
juLiANNe ,tHoMAS,52,M
 waRd,FULLeR,162,LGBT
marY ,PossOn,43,F
CArol, hasSon,53,both
EdnA, hAMeL,55,F
ChRIStiNA,peRez ,66,F
CecIl ,HODGes,78,LGBT
emIlY ,sHERrod,33,m
jaMEs, vosSEn,68,Female
BELEn ,MiXoN,78,M
cArl, CArns,44,both
 eaRL,JOnEs,63,Girl
KAThERinE ,pOOrmOn,22,both
 Alan,gaRCiA,48,Male
RobERT, AlDeRmaN,70,M
mildreD,StROpE ,41,Man
casEy,LLaNAS ,50,both
jEFfrEY, ColYeR,11,M
 kAtHY,wIcK,19,-
 julIE,smith,19,f
barbARa,WiLcOX,55,-
SAndRA, BArKER,30,-
Donald ,SIMMons,53,-
clAuDIA, BoOTH,4,Man
cHeryl, caraBajaL,59,Man
DoNNa ,rodRiGUez,43,MF
 BryAn,rogeRS,22,M
 sTeWArT,feREBEe,55,both
adolph ,beCk,24,Female
 HeIDi,JackSOn,94,FM
CONnIe ,wOMAcK,47,MF
boNNIE ,TUrNER,53,LGBT
MElodY,mooDY ,171,Female
ChRIstOPHER, RAy,55,both
stePHaNie,mCKinneY ,57,M
DoLLY ,tORReZ,12,Female
Randy, ThoMAS,41,F
 erNEst,LyTELl,8,Female
STevEn ,gaRmAn,38,Man
sUsan, LOviCk,11,MF
 pENny,MCKeNZIe,23,m
aaron,MATIN ,22,Man
MAYRA ,LAMbes,25,LGBT
MATTHew, BOWlEs,145,-
JOSePH ,MuNoz,2,Girl
RoSa ,dANnER,23,m
PaNSy ,THACKEr,59,both
CAROL ,PArK,7,-
Luis,SMITh ,24,F
RUTH ,NApiER,69,f
kennETh, COpeLaND,19,Female
BrANDon, NEELy,41,both
 eLaINe,LopEz,6,Female
DaNny, sUlliVaN,14,both
JoEl,dAVIs,29,Male
dAVid,aTkInS ,14,F
ramONa ,keYS,29,f
MICHaeL, FRizzLE,63,Male
 marco,macumbEr,65,MF
rita ,sCoFIEld,18,LGBT
baRBArA ,CraBtree,18,MF
joaNN,marTINEz ,36,m
cHriStinA, ROwe,31,F
tErREll, jOHNSon,36,m
JesUS, CrUmLey,35,F
daVid,SCHamp,59,FM
 mARIE,SOLtys,40,f
 joE,TAylOR,64,LGBT
paUL, ButcheR,53,F
hENRy ,rUtteR,145,LGBT
Martha ,MCDAvid,33,Male
sybIl, McdERmOTT,46,LGBT
 chrIsty,sMiTh,36,f
 mAdeLiNe,whitE,1,FM
lORI ,mCgilL,50,f
elsIe, FerenZ,70,F
CAROLE,STEVENS ,31,both
cArL,SMitH ,41,both
CLARiTA,WiLsON ,19,f
tOdd ,cAlcotE,39,Male
ELaINe ,hOwarD,41,Man
 JuDitH,biBBiNS,64,LGBT
jANET ,freunD,67,f
RuBy ,davIES,41,Male
JIm ,KOROl,48,-
MAnUEL, cALE,36,f
feRNANdo, DenTON,184,Male
cARL ,SAgerS,69,F
 rIChArd,HaNsOn,55,M
mArY ,ARmStRONg,5,F
lorraInE,rOBBINs ,48,M
tHomAS, riChArds,61,-
DAvId ,apPLegaTe,25,both
CathErInE, GaRcIa,51,f
dElla ,rIverS,19,FM
PaUl ,flemiNg,85,-
 SHaNNOn,hawkiNS,68,LGBT
JOhnNIe ,biCKfOrd,25,M
KEnt ,cARPEnTEr,41,m
RONaLD ,cIPolla,29,M
lEaH, tALLie,47,Girl
 James,FELIX,54,m
diANe,kElLy ,16,LGBT
StEphaniE, broWN,68,F
GEraLd,cODY,33,FM
PaT, pREVOST,62,Female
RAYmoND, bAKeR,19,Man
EsTheR ,KInG,153,-
joAn, sCRIVenS,34,Female
WILlIam ,BoNd,17,F
 bRANdy,CaPps,67,FM
 joe,bAldWin,53,Man
sERGIo ,sUMNer,182,FM
KEnNETh, CuFFie,70,f
denny ,riChARdS,65,f
AniTA ,FrEdRick,37,MF
 WIlliAm,GuLLY,38,both
NancY, JOhnsoN,62,both
stEPHeN, LucERo,20,-
coreNe ,mAsTIN,196,FM
RutH ,CravEns,116,LGBT
ARtHur, carl,15,LGBT
 paUl,ALlEN,17,M
 earl,SummA,48,both
LYnn ,querTa,20,Male
 jOHN,MCdORMan,15,F
RandALl, selTzer,16,m
 sCoTt,gRiffiN,52,F
aAROn, smitH,57,f
rENEE, jAYe,35,m
JOleNe, FITCH,44,Female
maRgareT,sTeC ,70,M
julIe,LEfeBVRe ,61,both
cArOlYn, dObEk,28,FM
thEOdOrE,KiNG,67,Male
DarLeEN ,JoNEs,24,LGBT
BRUce ,utTeRBAck,25,f
TRAvIS ,GRaHAm,10,both
kENNEtH ,lOzA,65,both
RIchIe ,kOrAn,57,both
herBeRt,ALVES ,42,M
CynthiA,knuTSoN ,61,-
ANDReW, meAdOws,68,LGBT
jOHn, wInTERHOlLeR,126,f
PILar, tIERNeY,28,m
aLMA ,KLOCke,56,-
WILda,NeImAn,128,FM
ScOtT ,BErrY,45,f
 HUeY,weATheRLy,14,f
FREd,DElDonnO ,64,-
jAmeS ,AKBaR,167,-
 JoAn,hAHn,21,m
TinA ,cAlVert,29,both
ray ,HOGAn,32,MF
MIgUel,milleT ,19,Female
JACOb,porTeR ,185,m
HECtOr ,SINgLEToN,44,Man
FrANCEs, sCHuMAchER,39,FM
joNATHAN ,bAtTle,28,f
 GLaDYS,pUTmaN,22,Male
 mArtiN,FLores,45,F
pauL,SnEaD ,32,F
rOBErt ,mIYamOTO,89,MF
DoNNa ,giLL,20,-
 javiER,CHaRlTOn,35,-
 GeorgE,mAtHerlY,125,both
FLOYd ,wIgGins,53,m
LELa, GarrETt,68,M
 RichArd,MCCaRREl,30,-
CLyDe, MoNEypENNY,26,m
JUDY ,BLOom,23,F
jerRY, gORe,81,m
cOrey ,bURdeTt,179,MF
 LiNNeA,rodrIGUEz,53,F
 ROSETta,HaMMond,41,m
BEverLY,ingrAM ,44,-
 JEfFeRy,cIpOLLa,27,both
berNADIne, DAVENPOrT,52,Female
AmY ,rEEp,34,Female
jaNE,SAliNaS ,56,Girl
liNDsey,lUcAS,58,f
 PaTRicK,JOHnSOn,30,Male
MIGUEl ,KeiTH,112,f
RoBerT ,MaYeS,34,LGBT
BEtTY ,ChamPAGNe,9,f
aLYSSA, HENdErsoN,19,M
KAI,hiGgins ,28,F
 jOhN,SiLbErT,175,both
kENneTH, cHerRiNGtoN,34,Female
THEA, HALl,106,LGBT
 Justin,broGAN,45,-
kElLIe, kahLer,13,LGBT
DariN, jacKsOn,31,FM
MaRvIn,mcKnIGht ,79,Male
marIA ,fRITz,37,both
mary, MArtINSon,25,F
Paul,cuNninghaM ,62,FM
OWen ,cOkLeY,65,M
MiChAel ,TURnEr,70,LGBT
 DARrYL,MAxfIeLD,45,m
DeAn, mENTiOn,60,LGBT
ChrISToPHEr, KEnyon,51,LGBT
LaRa ,MARtIn,192,Girl
sTePhANie, dICKERSOn,18,Male
samuEL ,lukE,6,m
 gary,mYeR,43,f
rUth, wAlKER,7,m
JAMES,LopEZ ,134,m
gEORGe,WoodHAm,57,Girl
LAwReNcE, GIBsOn,194,both
AudrEy ,HaNNah,68,f
PAtRIcia, MehLIng,16,both
AlfOnSO,lOWE,24,LGBT
ChARLes, BAGGEtT,7,LGBT
DaisY ,iRby,21,Girl
DallaS ,tHomPSOn,36,F
 kAThlEEn,mCcaRLeY,115,LGBT
manuel, sMith,42,Male
AlISHa, viRgILio,50,both
 edDiE,malcOlM,121,m
imeLDa, bRowniNG,2,m
liNDA,phOTHIratH,5,Male
 SUzI,MolIToR,9,F
waltEr, ChArLES,83,-
PaTRicK ,PRIbBLE,28,Female
 JOhn,fREY,25,FM
Linda, tRoyER,38,-
lauriE ,lonGOrIa,67,f
sHAroN,alVareZ,33,-
MaRSHa,bRaDy ,42,MF
Frances,meRCado ,37,Male
sEAN ,aUsTIn,39,-
 ruTh,DAviS,70,both
nATAlIe ,Reed,61,F
PaUleTtE,BatTLe ,86,Male
 Matt,CiSNEros,29,MF
MeLODy ,ortIZ,68,Male
maTTHew,HaLl,55,F
 THOMAs,mcBRiDE,60,F
liSa, HamAR,12,Man
BrEt,SAuNders ,44,both
eLizAbeTh,BoRDA ,23,Female
 RoBERto,tHOMPSON,44,LGBT
JOseph,ORTiZ ,38,FM
SARAH ,BUrke,33,Male
CHRIsTOPHer, SaNCHEz,129,F
cRaiG ,saLdAnA,65,M
AnGELa,CARpEntEr ,33,f
AnNiE ,kEAton,57,M
 LArrY,POWELL,18,FM
 apRil,HornER,63,LGBT
WILLIam,BrOwN ,176,F
dOroTHY ,MooDy,29,F
ChArlie,SMITH ,38,Man
 TOnYA,AnToiNE,42,f
 roGer,lAmPing,2,Male
CLoriNDa, AlmOnTE,68,LGBT
TamIShA ,MurPHy,104,LGBT
 rItA,SIMmons,3,M
AuStIN,OTsuKa,10,F
dONaLd, GOodsiTE,7,m
JAN ,cROpLey,14,LGBT
elAINe ,PUgh,64,both
amY, wARD,39,F
maRVIN ,GArCEAu,68,LGBT
cELIa ,hILL,49,both
giNGer ,ANDREWS,22,F
DEniSE, mEndEz,42,M
Ruth ,ROBinsON,23,-
jeNNifER, HOlThAUS,22,Man
PauLA,gREeN ,37,FM
DAViD ,eRIcKsoN,44,Male
jaMES ,GallagHER,43,M
CArMElo, yOUng,33,M
 dusTIn,wIlLIAMs,42,f
AimEE ,SALbERG,60,-
bEtTIe, spenCer,60,Female
 NumbErs,bARrera,66,both
VICKie ,PHAM,36,LGBT
mArK,mAnlEY,20,LGBT
dOrIS,CHaNCEy ,63,LGBT
kristin,MuRray ,59,MF
 KyLE,ReED,42,-
DonalD ,NAcHtRIEb,40,both
EDDie, MckINNEY,46,MF
CharleS, brOWN,67,-
KRIStIn, hOdGeS,29,FM
 robErt,jOHnsOn,69,-
 eSTHEr,kENImEr,19,Girl
kAThleen ,UY,35,f
 aPrIl,HughEs,70,f
JeNnIFer,miTcHELl ,45,LGBT
RoSITa, kNIGHt,127,f
LUcillE ,bUCknEr,36,F
ramoNa,REED ,29,FM
 WaLtER,zaVaLA,68,M
 ShawN,blankENsHip,50,Male
Robert, LaBOy,32,Male
CATHERInE ,jeNKins,64,Female
 ViCKie,prUeTt,37,MF
 dolORES,wAgNEr,66,both
 jENnIfEr,ROdriGUEz,3,M
eriC ,TuRNeR,25,FM
jacQUELiNe ,paGE,42,FM
MEagaN ,PArKER,28,Male
HenrIetta ,hOllER,26,M
EdiTh, DOughTY,11,both
PHYlLis,RIVAS ,38,-
KelLy ,MuRray,12,f
rICharD,ebbS ,8,M
weSlEy ,RiESTer,40,F
 rObErt,WaRd,48,Male
 JOseph,WATSOn,155,-
gEORge,mcandrEw ,27,LGBT
Jim,garriCk,52,Male
pAUl,apPeLL ,55,-
lOnniE ,CoHRAN,60,Female
bRiTTaNy, gauTReAUx,48,FM
MaTTheW,mErcAdO ,59,Female
BEtTy,tAYloR ,9,MF
NiKki, aDaMS,20,m
norMAN, gUERERRO,16,Man
 PHYliss,LyleS,70,LGBT
roSA, MAnueL,54,F
cRySTal ,diSLA,37,M
HOLLis ,haNd,69,MF
SaBRiNa, oVeRToN,15,-
RYAn,doBkIN,68,Male
WIlfred ,LeE,67,Male
LaRRy ,CHumlEY,104,f
DAVId, dAviS,15,Male
 geoRgE,NElsON,5,f
SARaH ,wIlsON,50,m
roBerT ,OBhOF,69,MF
waLtOn ,SaNcHeZ,84,m
jaMes, fUSseLl,41,m
kaTHY ,lEi,23,Female
nIcHOlE ,colEMan,55,FM
ReBecCA,MotIl ,28,both
bArbara,ZubER ,18,M
CAitlIn, BAllarD,118,LGBT
AMANDa,tAYLOr ,21,m
SusAN ,mooney,33,f
JAMEs, mITcHElL,2,Man
guY, lONg,57,m
AlAN ,fUEnteS,57,F
BoNitA, BOYD,24,-
wILLiAM,rAymoNd ,44,Man
WiLLiam ,ANglE,4,m
hENRiEttA ,STURGEoN,7,m
KeREn ,mcGEe,25,m
HenRY, HarT,39,Girl
dAviD, Quade,44,-
WIlLIam, fLOres,21,both
CaRmELA, ELLISON,126,F
 PaTRick,DavIs,54,Girl
TARA, BrEaUx,32,Male
 MiGUel,BANkS,51,M
JAMEs ,coroNa,68,f
BRyAnT ,Dols,91,M
 ruth,GeESEY,105,-
bRandON, rONeY,41,Female
amY ,GabrIeLSEn,34,m
clAuDIA, dUkEs,30,F
TRAVis, SMaLlWooD,191,Man
MiGUel, MorGAN,20,Male
kim, lindgReN,34,-
 LaURi,kiM,88,m
JOhN ,WiLlis,188,LGBT
JamEs ,SMiTh,58,f
jenNIFer, suTToN,65,Male
rita, gomEz,13,M
 BRIAN,lockeTT,8,M
ERWIN ,sAARI,36,Female
lAurEn, sTpIerRe,34,both
jANIcE ,whisH,50,f
 pATrIcIA,SaNtiAgo,33,f
rAMoN ,COLlEY,60,M
jEREmY, wRIGht,56,-
Mark ,MahNKeN,59,f
JudItH,thomaS,65,M
Lisa ,dickEy,41,LGBT
JoaNna, paInTEr,25,F
auDReY ,BacA,54,both
 NeLLie,DrEEsMAn,153,both
DELAINE,yANcy ,21,LGBT
Robert ,mitCHeLL,55,Female
 MattHEW,CoPE,18,both
graDy ,MARTIN,69,M
roGeR,JOHanSen ,39,F
JiLL,bakeR ,53,LGBT
mAybellE ,McgoNiGLE,55,both
DEnNis ,CamAChO,74,LGBT
 ZaChARY,jORGeNsEn,27,M
revA, eVAns,67,LGBT
 ViKkI,DIaZ,44,F
jEnnIFER, TArpeY,26,-
ShIrlEy, RoLlinger,185,Female
 PAmela,hAcKLER,52,m
JoHn,waLkER ,47,f
 DanIel,sPEnCE,14,-
 raLpH,JOnES,49,Male
JAmES, RObeRTsoN,24,F
vAlErIe,aGuilaR ,34,m
cHarleS, SCotT,29,M
 andrEA,HaTcHEr,2,m
DorOTHY,blAkE ,66,both
 CATHEriNe,leE,15,LGBT
DANIElLE ,bryAnt,22,LGBT
tIMOthY ,SoRia,22,M
 SharOn,ToRres,41,both
sHana ,JacOBSon,75,-
aNNE ,rIcE,57,both
ThOMAs,sweet ,136,Female
 hElEn,vILlAR,53,LGBT
 cECIliA,HeNDERSon,61,LGBT
rOSE, ShiNAult,40,M
pEArl ,DaVIs,68,both
ZAchaRY, fLEminG,18,m
saNDRA,bEnnEtT ,41,MF
 BeAtRICE,gUILFORD,44,LGBT
 DALE,paynE,55,Female
SOnA ,FUgate,59,both
TeReSA ,CAnnon,89,m
 sAnDra,HilSoN,29,Male
 JaSOn,cOmbS,29,-
STaCI,oweNs ,51,Female
 dOnnA,SpeEr,24,Man
lyNN, MCdonalD,36,both
 NatHAN,paNkRAtZ,56,M
 allen,FRahER,46,Girl
dAvID ,GaLlahER,65,F
 THOMas,jOhnsON,38,m
BRett,WIlLIAmS ,118,LGBT
ALfRED,cOopER ,43,m
andrea, GrAham,2,Female
JoHn, taYlOR,6,Male
KEVIN ,ziNk,23,m
rUbY ,taMUlis,59,f
jenna, KInNey,189,both
Sam, rAy,35,m
DAVId ,GoRdon,191,m
kelLy, cOnsIdine,34,-
juAn,BakeR,12,both
keLlY,BaBINo,63,m
SAnDra ,SiLva,46,MF
 NoRma,gensler,20,both
Tyron ,rAmEY,23,F
NOrMA, RiCaRd,19,both
 traviS,LOCKeTT,45,m
 BeRThA,PEreZ,20,-
 JeFfReY,porteLA,68,MF
BRENDa ,BrowN,29,both
jOaNn, nOeLDneR,199,f
susiE ,loUDerMiLK,100,F
ENriQuE ,sHAfer,24,LGBT
aNNe ,BErRYman,41,Female
jAmeS,oSbornE,46,M
HUMBeRTo ,ROBLow,45,MF
leo,CeLAya,24,Female
MinNiE ,PHELPS,43,M
lEtTiE,ReeD ,94,f
noe, white,130,F
JAmEs,SImmONs,41,Female
joHn ,aLLEn,30,m
SuSan,oDoNNell,26,Female
sANdRa,MUllINS ,55,-
ChArLeS, wIlLIAMs,50,LGBT
miCHaEl,tInney ,66,m
HerMAN ,mOrrelL,22,LGBT
 wiLLiam,agUila,46,M
dUStin, CALdERON,35,LGBT
EdwArD, EARlEY,34,LGBT
LErOy, wiERsteiNEr,175,F
daPhnE,gIlLMaN ,43,Male
 tOM,AmoS,39,LGBT
lorEttA,wiLliAms,125,F
aLbeRT ,cox,30,-
STaNLEy,VARner ,59,LGBT
cALvIn,pLuMmer ,59,F
STEpHeN ,Ramos,1,FM
fRaNCisca,sWarTZ ,55,Female
maRY, vINsON,28,Male
HUMBErTO,saM ,42,FM
viCKi, FoLey,40,-
liNDa,HARDesTy,38,LGBT
ANgIE ,BeRRy,38,both
Jule, FUeNtEs,50,m
RuTh ,GAineS,6,F
mariA, aMaNtE,38,Girl
ceDrIC ,mack,72,M
ricHARD,cATLIn ,4,Female
ROnAld ,BOYnTOn,59,both
aAroN, baInEs,48,m
eRnEst ,baIlEY,36,Female
GAVIn ,MoLDen,144,Female
TrACeY,TOPPA,33,MF
DelORES, MOReNo,69,F
 JosEPHInE,SALA,73,M
 MiChAel,GrAnt,22,both
ollie, HANd,24,FM
DuStiN, wARnacK,64,M
 trOY,hudsoN,40,MF
BEVErLy ,pRoffITt,53,Man
Jenna, Reed,81,LGBT
aMaNdA, cAYA,78,both
 marYLIn,ChileS,139,MF
rEynaLdo, bRunElLE,20,FM
eLIZaBetH, MCFAdDen,33,FM
JulIa, ScoTt,61,Man
hATTIE, HamMOnd,10,m
 todD,GIlLiAM,42,LGBT
 WilLiAM,daugHtREy,53,FM
 KEVEN,stOUffer,68,m
 STEPHeN,deer,64,m
jANet, ANdeRSOn,27,FM
robyn ,GRegG,69,both
JoHN,coATes,56,f
 JoY,ALLEN,24,M
 AnTHony,RoWlaNd,113,F
lAWReNCE ,SalTerS,37,Man
MaRK ,StEWArT,60,both
 YolanDA,DEvOTie,26,both
 WILlIAm,GrAZianO,111,-
tIMoThy,PaNzAReLLa ,42,-
LeON,THOmAs ,34,-
ERVin,reAy ,60,FM
DUAne, daLeY,107,F
EmIL,FOltZ ,162,Male
IrENe,YoN ,154,Male
jOShUa ,AlLen,68,-
EarL, RoBiNSon,9,both
RIta ,mILlEr,49,Female
CARmEn, yoSHInO,66,FM
rIcHArd, jAcKsOn,46,-
LarRy,BOYD ,36,Man
kURt, mOnAGHan,66,Female
aSHLEy, BiblE,44,M
robErt ,beAUmOnt,26,Female
 michAel,coLlInS,40,Male
JacKiE ,peTtY,60,-
PhYlLiS, HEnSOn,41,f
WIlLiAm ,haMmeN,18,Male
DElLa, meNDEZ,5,Male
jane, Dabe,47,m
mICHaeL,NEEl ,200,Male
 diAnNe,VEShedSky,66,both
CHriStoPheR ,kEitT,127,both
aLICE, danIELs,63,F
 gAyLE,mEAShEAw,27,m
rIChARd ,Vega,46,both
tifFaNY,hAdFIELD ,31,Girl
MargIe ,rOdRIGUEZ,55,f
RObErT ,rathbOne,40,-
BRenDA ,BUnkER,105,both
bRIAN, Bowen,33,FM
jack,naVeJas ,20,f
LeONArD,cARr ,20,F
CrAig,sWaRt ,24,M
PaTsy ,hOOvER,184,-
rOsemaRy ,wiLSOn,28,MF
kElliE, cAstlebERrY,18,both
 eDiTH,sYLveSTEr,36,Female
 LORraINe,jOachiM,33,M
 IAN,MoRris,49,m
bEliNda, PARkER,55,F
robeRT,PhIlLiPs ,57,LGBT
 susan,JoneS,36,M
 DAviD,FRalEY,55,-
PaUL ,HeINrich,43,FM
baRBARA ,GrEen,34,LGBT
cHRIsTI,McFAddeN ,30,FM
 CHrIstOPHeR,mOORe,31,LGBT
JOsEPHInE, SaLDiVAR,36,LGBT
 HeRBERt,fUSS,60,f
LorI,duboIS ,137,Female
jEsSe ,MiLLEr,4,FM
 EVA,corrENTE,175,m
hEidI,ADaMs ,50,Female
cecELIa ,coRREa,53,Female
diEGO, esChEn,60,LGBT
garY ,CoPPEr,34,f
ANthoNY, reYes,18,-
kAsSAndRa,fRASEr ,141,Girl
katHLeen,AndeRsoN ,82,MF
 steven,jORdan,66,-
 ElIzaBeTh,SMIth,41,Male
beCky,LUer,32,F
MAry,dEGIuliO ,4,both
vicKI, BaKer,46,Girl
ROBErt, rHOdes,4,both
 dorOthy,SmItH,50,F
cASsANDrA ,COE,34,f
CoNNIE, GArdnEr,39,F
mArK ,gray,62,Male
DaviD,RoOks ,69,-
 JEAnNeTTE,LAfoNd,23,F
 tanNa,MCCaUlEY,55,LGBT
jOhN ,gOodEN,146,F
herbeRt, SteWaRD,35,-
daviD, huNTe,4,Male
BrIAn ,boUrgEOIS,63,m
erNIE ,leBO,20,Girl
seaN,BraDleY ,50,Male
 jOHNnY,Smith,33,Male
NoReeN, pAvICK,67,FM
jAMEs ,CLArKE,3,LGBT
MIllARD ,SouthWard,69,-
jamES, TaylOR,59,m
eLEonor, WILLARd,62,M
MelISSA ,GiLbErT,23,Female
RafAel, StrawN,10,both
CrYsTal,monRoe,3,f
antHOny, ackermaN,6,m
MaRtHA ,DaVidSoN,60,M
laURA, StEvENSon,58,LGBT
LaRRY ,hArtUNg,66,F
SUsAn, biBle,98,f
RUTh,hILToN ,139,Male
CARoL ,mIlLs,69,f
StEVEn, CUNnIngHaM,18,Girl
 BArrY,WalSH,56,-
RoSE ,hayeS,61,FM
NOeL ,MaNninG,19,both
 rODNEy,DUNCaN,47,both
GarY,DaLTOn,37,Female
RIcHarD,HENsOn ,52,LGBT
rIcHard ,caNtReLL,27,LGBT
julIAN, WiLLiAMSOn,64,F
BrIaN, FaIRBaNk,195,LGBT
JaMES ,piPpINS,10,m
BeTH ,thaYer,24,FM
daNIEl,WILLiAMS ,39,LGBT
LEWiS ,musser,62,-
dELbERt ,cummINg,32,M
NoBlE,jAcksON ,65,FM
mARTiN,IoElE ,32,m
MArTHA, MiNVielLe,32,M
 doNAld,PEREZ,18,F
fReD ,ROdrigUEZ,46,m
 JeFfREY,CoNNOLLY,24,-
arThUR ,TaBER,68,Male
kEvIN, HAgermAN,20,F
Iola ,Davis,196,LGBT
EstHeR, WeTHerINgtON,53,both
